,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15102,Post-demographic dividend,PST,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2989000000.0,3373000000.0,3734000000.0,4285000000.0,4540000000.0,4872000000.0,5967000000.0,6170000000.0,6977000000.0,7566000000.0,10389000000.0,11460000000.0,12079000000.0,13848000000.0,12690000000.0,14130000000.0,15447000000.0,16289000000.0,16583000000.0,18421000000.0,21625000000.0,23201000000.0,30229000000.0,32949000000.0,36916000000.0,40678000000.0,44139000000.0,46349000000.0,48691000000.0,110038000000.0,135726000000.0,103123000000.0,113289000000.0,118091000000.0,123559000000.0,124884000000.0,128784000000.0,135262000000.0,141656000000.0,152270000000.0,168017000000.0,170062000000.0,195928000000.0,214629000000.0,246592000000.0,279676000000.0,312922000000.0,356711000000.0,407432000000.0,457971000000.0,547696000000.0,640390000000.0,736290000000.0,845044000000.0,933360000000.0,1041391000000.0,,,,,
15109,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99439656,99.99574935,99.99709388,99.9983401,99.9992618,99.99976588,99.99977412,99.99978242,99.99979087,99.9997995,99.96710192,99.95646371,99.94562424,99.9625035,99.96428643,99.96034649,99.9655143,99.9594314,99.97091088,99.97245046,99.97423253,99.97481185,99.97287641,99.9792596,99.98352253,99.98537827,99.98922487,99.99219432,99.99518581,99.9979629,
15112,Post-demographic dividend,PST,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15115,Post-demographic dividend,PST,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9850173.179,9856555.125,9862636.369,9868895.775,9875135.239,9881374.705,9887614.171,9893853.635,9900093.101,9906332.565,9911702.031,9919212.5,9926722.971,9934233.441,9941743.912,9949254.382,9956764.852,9964275.323,9971785.793,9979296.264,9986806.734,9999287.936,10011769.14,10024250.34,10036731.54,10049212.74,10061358.06,10059915.98,10061410.6,10063077.2,10064890.9
15116,Post-demographic dividend,PST,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.416733845,,,,,,,,,,1.416105112,,,,,,,,,,1.416048266,,,,,,,,,,
15121,Post-demographic dividend,PST,Arable land (% of land area),AG.LND.ARBL.ZS,,11.23896953,11.16217338,11.24017653,11.21069952,11.20388597,11.18369491,11.15109616,11.42190378,11.62789577,11.55513211,11.40407257,11.39230153,11.2960307,11.26934616,11.22435775,11.2509712,11.27408614,11.42292253,11.44273075,11.45968228,11.48202922,11.49799317,11.48458917,11.58002605,11.56164205,11.5647023,11.46571933,11.39889432,11.367369,11.34028507,11.31548816,12.28470182,12.31668716,12.28479207,12.22132856,12.21121863,12.21667654,12.15655963,12.14071838,12.12161782,12.06927314,11.92412575,11.79938414,11.80852031,11.73527689,11.56280532,11.41723523,11.40383117,11.43843425,11.31905901,11.45091711,11.43332863,11.41980017,11.4592122,11.43525219,11.41861542,11.4527395,11.43781528,,
15123,Post-demographic dividend,PST,Agricultural land (sq. km),AG.LND.AGRI.K2,,11862428.45,11852884.32,11855610.78,11862223.1,11869654.91,11869006.26,11890594.64,12124560.61,12091540.19,11887883.99,11914271.67,11909346.0,11874790.0,11883092.0,11874771.0,11886129.9,11788196.0,11809328.0,11769981.0,11784119.0,11781231.0,11758225.0,11676916.0,11698594.0,11694325.0,11510128.92,11490590.0,11497126.0,11445597.0,11412404.0,11375109.46,11978842.0,11925677.0,11984929.0,11906546.0,11882586.0,11832361.0,11837549.0,11721890.0,11727737.8,11717109.81,11577064.2,11484724.1,11034057.1,11183402.5,11150863.1,11020539.2,10906580.2,10817123.6,10701353.4,10860356.0,10744669.04,10586926.12,10601367.74,10336616.43,10280853.47,10578977.83,10439550.31,,
15128,French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,,3.306658912,3.586480507,3.748261348,3.712731272,3.606566047,3.446894417,3.326031386,3.284789146,3.317093163,3.383601505,3.464493234,3.481966544,3.487177157,3.428769923,3.339480097,3.246308123,3.147087478,3.082949341,3.045213753,3.022426386,2.992011192,2.947508259,2.894169621,2.822047417,2.734421224,2.666036825,2.595729281,2.473078126,2.309218138,2.112131576,1.887961097,1.714102422,1.63016135,1.672197895,1.789711398,1.934268172,2.017535935,2.054101749,1.990321783,1.872153116,1.749596739,1.638813365,1.487420856,1.29271982,1.082036685,0.8568946999,0.6530180311,0.5114090811,0.4503899399,0.4487458278,0.4691565862,0.481837052,0.4958041184,0.5095528925,0.5161235468,0.5320492015,0.5564003865,0.5652068837,0.5788603454,0.5780208136
15136,French Polynesia,PYF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15144,French Polynesia,PYF,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3432484,,,,,,,,,,4.951663953,,,,,,,,,,4.969231945,,,,,,,,,,
15147,French Polynesia,PYF,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15153,French Polynesia,PYF,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,12.813974,12.555992,12.863078,13.173264,13.282973,14.039838,15.220969,17.400486,17.148301,17.419737,20.323972,24.381686,27.310411,30.652893,36.96874,32.87581,38.22021,37.78435,39.20322,37.65322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15155,French Polynesia,PYF,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,40.6673,41.5339,41.8183,42.0689,42.2605,43.5606,44.6056,45.7915,47.2106,48.3516,50.9641,56.5553,56.854,56.9163,59.8358,64.4886,65.9715,65.7464,67.779,69.8286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15158,French Polynesia,PYF,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,296.815072,435.136986,545.431411,701.192193,729.28154,848.25941,971.81771,971.41975,1048.87422,1020.73382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15160,French Polynesia,PYF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,101.8895404,141.8282641,191.581029,248.9593798,160.7540538,315.7567113,341.2910681,290.5596611,407.2146622,436.5191003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15168,French Polynesia,PYF,CO2 emissions (kt),EN.ATM.CO2E.KT,36.67,58.672,47.671,66.006,66.006,84.341,121.011,139.346,154.014,161.348,194.351,227.354,216.353,209.019,216.353,212.686,264.024,275.025,311.695,282.359,293.36,330.03,337.364,421.705,458.375,586.72,605.055,608.722,572.052,542.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15173,French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15174,French Polynesia,PYF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15175,French Polynesia,PYF,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15176,French Polynesia,PYF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731666167,4.856138097,7.858477978,8.297839127,7.691394657,9.38027879,8.180515994,8.264821671,11.19419933,7.932555322,9.850000381,7.36619997,6.770599842,7.81799984,8.769599915,8.720399857,11.00129986,10.56910038,10.03789997,10.02820015,8.255900383,7.502099991,7.265200138,6.980500221,8.22840023,8.020600319,8.319700241,8.282999992,7.555799961,,
15178,French Polynesia,PYF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15185,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
15188,French Polynesia,PYF,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15191,French Polynesia,PYF,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.3,1448.42,1452.54,1456.66,1460.78,1464.9,1469.02,1473.14,1477.26,1481.38,1485.5,1486.41,1487.32,1488.23,1489.14,1490.05,1490.96,1491.87,1492.78,1493.69,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6,1494.6
15192,French Polynesia,PYF,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91798496,,,,,,,,,,19.91798496,,,,,,,,,,19.91798496,,,,,,,,,,
15197,French Polynesia,PYF,Arable land (% of land area),AG.LND.ARBL.ZS,,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.5464480874,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.8196721311,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.6830601093,0.7102272727,,
15199,French Polynesia,PYF,Agricultural land (sq. km),AG.LND.AGRI.K2,,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,445.0,445.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,,
15204,Qatar,QAT,Population growth (annual %),SP.POP.GROW,,8.189981179,8.992711871,9.253378448,9.042146525,8.602043789,8.108374195,7.765654819,7.700567445,7.911959435,8.218462003,8.647176106,8.882346745,8.568935361,7.740716469,6.727117289,5.564255045,4.833611822,5.146139219,6.662935949,8.610847468,10.34071015,11.14796515,10.94645671,9.837136671,8.321492447,6.990127351,5.95741651,4.957787591,3.994128599,3.110608023,2.29953399,1.638081435,1.21901594,1.103605269,1.254902596,1.753750142,2.418038671,2.989680622,3.372712397,3.780654613,3.734823054,4.11863432,6.189341027,9.978287442,13.86973494,16.70019959,17.51220727,16.47557629,14.14392358,11.48337102,9.231843484,7.575372571,6.20148517,5.114901323,4.239755685,3.39762651,2.615751058,2.06875411,1.795246543,1.715003585
15212,Qatar,QAT,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15220,Qatar,QAT,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50619306,,,,,,,,,,13.19098976,,,,,,,,,,12.8290713,,,,,,,,,,
15223,Qatar,QAT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15229,Qatar,QAT,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,61.38868,71.69866,83.2071,94.22822,109.46224,232.09793,243.45819,215.64406,265.8622,470.9272,558.1302,519.963,1155.3886,1188.2269,1278.0215,1130.6754,1306.6996,1288.7785,1365.4384,1374.974,140.0,150.0,160.0,180.0,220.0,230.0,200.0,200.0,200.0,200.0,210.0,210.0,240.0,270.0,290.0,310.0,370.0,520.0,580.0,650.0,710.0,740.0,770.0,800.0,820.0,870.0,920.0,940.0,880.0,,
15231,Qatar,QAT,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4775.99,5702.04,6747.02,7483.03,6395.48,5757.76,5753.32,5014.63,5646.55,5128.53,4224.64,3251.15,3263.89,2818.15,4218.61,3783.31,3987.27,3956.06,4096.67,4343.91,1370.0,1460.0,1550.0,1650.0,1740.0,1820.0,1910.0,2000.0,2080.0,2170.0,2260.0,2400.0,2580.0,2770.0,2950.0,3100.0,3550.0,4190.0,4630.0,5100.0,5540.0,5970.0,6390.0,6820.0,7180.0,7690.0,7890.0,8080.0,8110.0,,
15234,Qatar,QAT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,13147.53868,15621.40866,18431.6271,20976.95822,18062.54224,18272.65793,16998.27819,15749.87406,17271.6122,17812.3572,16167.2702,14881.013,16305.5786,15571.3769,20022.1315,18988.3854,20354.7696,20340.4385,21410.6084,22303.184,14080.0,16240.0,16420.0,17340.0,18230.0,19100.0,20050.0,21690.0,23130.0,25370.0,24230.0,26170.0,30500.0,32040.0,35260.0,44810.0,49050.0,55950.0,60670.0,63190.0,68840.0,72840.0,80860.0,82700.0,88940.0,92460.0,94700.0,97340.0,99830.0,,
15236,Qatar,QAT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-4926.790527,-6548.720957,-8103.211762,-8762.925856,-7177.839415,-5913.30218,-5907.127323,-4748.854828,-5769.610604,-4214.628316,-2516.801239,-547.9934135,-590.0343811,153.8858452,-1456.743299,-1121.363885,-929.9572212,-1071.58708,-595.7077827,-723.0146057,-4227.968369,-3230.910477,-4115.701027,-3824.647621,-4111.910614,-3835.937958,-4638.592789,-7975.700485,-8284.041595,-8793.308357,-9433.628036,-8346.58271,-8143.386337,-8812.222855,-8780.403992,-1917.746063,-3461.438721,-4131.938721,-5081.010239,-7312.830612,-10062.05368,-10062.34283,-9334.252014,-11388.35199,-10229.1701,-13353.78183,-13100.08444,,,,
15244,Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,176.016,161.348,190.684,6138.558,6274.237,6292.572,6277.904,6688.608,7080.977,7172.652,7568.688,9152.832,10784.647,12467.8,10487.62,10956.996,10384.944,9926.569,10531.624,14359.972,13098.524,12860.169,12354.123,11268.691,12332.121,12405.461,13296.542,11499.712,11928.751,14326.969,12540.0,14610.0,14680.0,15490.0,16250.0,17020.0,17910.0,19450.0,20810.0,22950.0,21730.0,23490.0,27600.0,28910.0,31910.0,41280.0,44980.0,51050.0,55230.0,57170.0,62270.0,65770.0,73290.0,74600.0,80400.0,83310.0,85280.0,87680.0,90170.0,,
15249,Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7754.038505,7802.727865,10075.69225,8013.00578,12421.20574,8796.955951,9520.368146,8448.738454,13727.1655,14809.7325,16720.3126,17349.14096,16057.19385,16483.68164,15225.33878,15080.92996,14654.08595,14582.10459,14355.96983,13703.17569,14818.4564,15242.95372,15624.70811,15511.06018,15871.08699,16547.87946,19006.44101,19348.54759,19839.01095,18431.92617,19621.84051,21300.07396,20727.86675,22120.4303,19256.51541,19155.85252,18167.4919,15832.0338,14643.2834,14890.42567,15370.69359,17344.34751,17266.095,17922.70379,,,,,,
15250,Qatar,QAT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,2637.903746,3034.366499,2953.981193,2994.323804,3803.692929,4138.939418,4980.281814,6319.452766,8709.765465,9717.290785,9936.124911,10016.98956,9521.530946,9561.288357,10067.78363,10278.09694,9832.90458,9627.80454,9517.249744,9591.09758,8989.358864,9836.436194,10367.33343,10758.43517,10739.18048,11832.79078,12061.94426,13771.69731,14002.09646,14348.47848,15051.71435,15878.36573,16390.65344,16350.02894,15457.41325,15513.77525,14833.70963,13980.94204,13680.82545,14209.22692,14153.70983,14853.29756,13913.07548,14781.62428,,,,,,
15251,Qatar,QAT,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.9226449,226.466013,239.0060721,238.5613385,235.9549056,219.5176411,204.5334327,195.8768597,171.0548585,162.7848196,155.2568827,155.0288855,180.1795089,180.7969812,187.5186209,,,,,,
15252,Qatar,QAT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15254,Qatar,QAT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
15261,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
15264,Qatar,QAT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,,,74.0,,,
15267,Qatar,QAT,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15268,Qatar,QAT,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12391453,,,,,,,,,,12.12391453,,,,,,,,,,12.12391453,,,,,,,,,,
15273,Qatar,QAT,Arable land (% of land area),AG.LND.ARBL.ZS,,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.08613264427,0.1722652885,0.1722652885,0.1722652885,0.1722652885,0.08613264427,0.1722652885,0.3445305771,0.4306632214,0.5167958656,0.6029285099,0.6890611542,0.6890611542,0.6890611542,0.7751937984,0.7751937984,0.7751937984,0.8613264427,0.7751937984,1.033591731,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.145564169,0.9905254091,0.9991386736,0.9991386736,0.9991386736,1.119724376,1.119724376,1.245478036,1.085271318,1.182601206,1.060292851,1.161068045,1.326442722,1.314186249,1.331592689,1.244560487,1.218450827,1.218450827,,
15275,Qatar,QAT,Agricultural land (sq. km),AG.LND.AGRI.K2,,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,520.0,530.0,550.0,560.0,570.0,580.0,590.0,590.0,600.0,610.0,610.0,600.0,610.0,610.0,640.0,650.0,650.0,650.0,660.0,660.0,660.0,660.0,660.0,663.0,645.0,646.0,646.0,642.0,656.0,656.0,670.6,651.0,665.0,650.3,665.2,685.0,676.0,678.0,670.0,670.0,670.0,,
15280,Romania,ROU,Population growth (annual %),SP.POP.GROW,,0.8026901922,0.6515958357,0.6473775358,0.643086646,0.5926126431,0.9615148462,1.645428266,1.350447671,1.051581683,1.198522854,1.037389838,0.9552226008,0.8566377661,0.9255887932,1.248292206,1.204587762,0.9442356786,0.8939840209,0.6313274296,0.5273144478,0.6543418695,0.5472877975,0.3763064568,0.3542799472,0.4075155508,0.4557495911,0.4918034357,0.470502242,0.4491482075,0.1741766281,-0.8686938312,-0.9034629285,-0.1361091422,-0.1453790646,-0.2023187964,-0.2881294855,-0.2878979515,-0.2069802419,-0.156978616,-0.1294400398,-1.395429986,-1.830654994,-0.7212622974,-0.5697862725,-0.6175309566,-0.59240256,-1.477222982,-1.666382643,-0.8330887548,-0.5939591836,-0.4918662129,-0.4451779362,-0.3713230629,-0.3745754978,-0.4700522279,-0.5736608454,-0.5780070151,-0.5874933074,-0.5268148219,-0.4424732069
15288,Romania,ROU,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15296,Romania,ROU,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929125328,,,,,,,,,,1.951982431,,,,,,,,,,1.951499931,,,,,,,,,,
15299,Romania,ROU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0849709879,,,,,,,,,,,
15305,Romania,ROU,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,18059.701,19480.4,19922.584,20844.4,21938.545,24046.266,23531.046,23946.198,25936.088,26273.616,25201.636,26690.225,27054.351,26782.14,27943.431,27966.123,26129.187,25476.358,25375.949,25580.301,18100.0,12970.0,13250.0,13090.0,11640.0,11770.0,11790.0,11330.0,10350.0,9710.0,10500.0,10240.0,9270.0,9880.0,11040.0,11030.0,9990.0,10030.0,9100.0,8530.0,9070.0,8980.0,8230.0,8440.0,8190.0,8380.0,8280.0,8500.0,8640.0,,
15307,Romania,ROU,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,32424.7,33208.1,34016.9,35119.7,35710.0,36425.5,37472.1,38718.3,39142.4,39592.9,39925.5,40733.3,40763.2,49159.8,42498.9,43071.1,42195.5,41980.9,42059.9,40031.1,51660.0,44820.0,40270.0,37250.0,37690.0,37080.0,37110.0,35480.0,33020.0,32130.0,32950.0,34920.0,33640.0,33450.0,32360.0,31680.0,30910.0,29440.0,29280.0,27920.0,27230.0,25490.0,25650.0,25490.0,25380.0,25110.0,24470.0,24130.0,23780.0,,
15310,Romania,ROU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,176279.491,179222.06,185193.514,199678.6,203754.525,218145.216,236190.076,245960.898,263438.368,269314.866,266432.966,269640.835,268316.331,278659.2,270755.071,270433.443,273743.387,271783.438,284585.509,278926.551,245210.0,202750.0,181310.0,169850.0,166400.0,171950.0,175210.0,162580.0,145070.0,129460.0,134090.0,140760.0,137660.0,143500.0,140590.0,138990.0,140420.0,136640.0,134600.0,117960.0,114860.0,119570.0,116870.0,107300.0,106410.0,108090.0,105850.0,108560.0,109010.0,,
